Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
1,2010-06-11,80.43,2.668,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4560951,7.808,False
1,2010-06-18,84.11,2.637,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4537719,7.808,False
1,2010-06-25,84.34,2.653,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.3386526,7.808,False
1,2010-07-02,80.91,2.669,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.2235333,7.787,False
1,2010-07-09,80.48,2.642,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.108414,7.787,False
1,2010-07-16,83.15,2.623,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.1003854,7.787,False
1,2010-07-23,83.36,2.608,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.2351443,7.787,False
1,2010-07-30,81.84,2.64,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.3699032,7.787,False
1,2010-08-06,87.16,2.627,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.5046621,7.787,False
1,2010-08-13,87.0,2.692,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.6394211,7.787,False
1,2010-08-20,86.65,2.664,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.6033633,7.787,False
1,2010-08-27,85.22,2.619,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.5673056,7.787,False
1,2010-09-03,81.21,2.577,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.5312479,7.787,False
1,2010-09-10,78.69,2.565,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4951902,7.787,True
1,2010-09-17,82.11,2.582,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.5224596,7.787,False
1,2010-09-24,80.94,2.624,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.5972246,7.787,False
1,2010-10-01,71.89,2.603,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.6719895,7.838,False
1,2010-10-08,63.93,2.633,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.7467544,7.838,False
1,2010-10-15,67.18,2.72,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.8137436,7.838,False
1,2010-10-22,69.86,2.725,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.8612937,7.838,False
1,2010-10-29,69.64,2.716,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.9088438,7.838,False
1,2010-11-05,58.74,2.689,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.9563939,7.838,False
1,2010-11-12,59.61,2.728,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,212.003944,7.838,False
1,2010-11-19,51.41,2.771,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.8896737,7.838,False
1,2010-11-26,64.52,2.735,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.7484333,7.838,True
1,2010-12-03,49.27,2.708,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.607193,7.838,False
1,2010-12-10,46.33,2.843,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4659526,7.838,False
1,2010-12-17,49.84,2.869,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4053124,7.838,False
1,2010-12-24,52.33,2.886,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4051222,7.838,False
1,2010-12-31,48.43,2.943,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4049321,7.838,True
1,2011-01-07,48.27,2.976,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4047419,7.742,False
1,2011-01-14,35.4,2.983,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.4574109,7.742,False
1,2011-01-21,44.04,3.016,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.8272343,7.742,False
1,2011-01-28,43.83,3.01,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,212.1970577,7.742,False
1,2011-02-04,42.27,2.989,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,212.5668812,7.742,False
1,2011-02-11,36.39,3.022,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,212.9367046,7.742,True
1,2011-02-18,57.36,3.045,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,213.2478853,7.742,False
1,2011-02-25,62.9,3.065,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,213.535609,7.742,False
1,2011-03-04,59.58,3.288,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,213.8233327,7.742,False
1,2011-03-11,53.56,3.459,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,214.1110564,7.742,False
1,2011-03-18,62.76,3.488,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,214.3627114,7.742,False
1,2011-03-25,69.97,3.473,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,214.5999389,7.742,False
1,2011-04-01,59.17,3.524,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,214.8371664,7.682,False
1,2011-04-08,67.84,3.622,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.0743939,7.682,False
1,2011-04-15,71.27,3.743,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.2918561,7.682,False
1,2011-04-22,72.99,3.807,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.4599053,7.682,False
1,2011-04-29,72.03,3.81,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.6279544,7.682,False
1,2011-05-06,64.61,3.906,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.7960035,7.682,False
1,2011-05-13,75.64,3.899,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.9640526,7.682,False
1,2011-05-20,67.63,3.907,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.7339202,7.682,False
1,2011-05-27,77.72,3.786,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.5037878,7.682,False
1,2011-06-03,83.0,3.699,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.2736553,7.682,False
1,2011-06-10,83.13,3.648,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.0435229,7.682,False
1,2011-06-17,86.41,3.637,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,214.9980596,7.682,False
1,2011-06-24,83.58,3.594,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.0910982,7.682,False
1,2011-07-01,85.55,3.524,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.1841368,7.962,False
1,2011-07-08,85.83,3.48,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.2771754,7.962,False
1,2011-07-15,88.54,3.575,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.3611087,7.962,False
1,2011-07-22,85.77,3.651,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.4222784,7.962,False
1,2011-07-29,86.83,3.682,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.4834482,7.962,False
1,2011-08-05,91.65,3.684,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.544618,7.962,False
1,2011-08-12,90.76,3.638,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.6057878,7.962,False
1,2011-08-19,89.94,3.554,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.6693107,7.962,False
1,2011-08-26,87.96,3.523,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.7332258,7.962,False
1,2011-09-02,87.83,3.533,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.7971409,7.962,False
1,2011-09-09,76.0,3.546,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,215.861056,7.962,True
1,2011-09-16,79.94,3.526,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,216.0410526,7.962,False
1,2011-09-23,75.8,3.467,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,216.3758246,7.962,False
1,2011-09-30,79.69,3.355,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,216.7105965,7.962,False
1,2011-10-07,69.31,3.285,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,217.0453684,7.866,False
1,2011-10-14,71.74,3.274,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,217.3552733,7.866,False
1,2011-10-21,63.71,3.353,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,217.5159762,7.866,False
1,2011-10-28,66.57,3.372,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,217.6766791,7.866,False
1,2011-11-04,54.98,3.332,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,217.837382,7.866,False
1,2011-11-11,59.11,3.297,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,217.9980849,7.866,False
1,2011-11-18,62.25,3.308,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,218.2205088,7.866,False
1,2011-11-25,60.14,3.236,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,218.4676211,7.866,True
1,2011-12-02,48.91,3.172,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,218.7147333,7.866,False
1,2011-12-09,43.93,3.158,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,218.9618456,7.866,False
1,2011-12-16,51.63,3.159,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,219.1794533,7.866,False
1,2011-12-23,47.96,3.112,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,219.3577216,7.866,False
1,2011-12-30,44.55,3.129,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,219.5359898,7.866,True
1,2012-01-06,49.01,3.157,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,219.7142581,7.348,False
1,2012-01-13,48.53,3.261,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,219.8925263,7.348,False
1,2012-01-20,54.11,3.268,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,219.9856893,7.348,False
1,2012-01-27,54.26,3.29,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,220.0788523,7.348,False
1,2012-02-03,56.55,3.36,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,220.1720153,7.348,False
1,2012-02-10,48.02,3.409,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,220.2651783,7.348,True
1,2012-02-17,45.32,3.51,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,220.4257586,7.348,False
1,2012-02-24,57.25,3.555,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,220.636902,7.348,False
1,2012-03-02,60.96,3.63,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,220.8480454,7.348,False
1,2012-03-09,58.76,3.669,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.0591887,7.348,False
1,2012-03-16,64.74,3.734,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.2118132,7.348,False
1,2012-03-23,65.93,3.787,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.2864126,7.348,False
1,2012-03-30,67.61,3.845,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.3610119,7.348,False
1,2012-04-06,70.43,3.891,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.4356112,7.143,False
1,2012-04-13,69.07,3.891,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.5102105,7.143,False
1,2012-04-20,66.76,3.877,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.5640737,7.143,False
1,2012-04-27,67.23,3.814,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.6179368,7.143,False
1,2012-05-04,75.55,3.749,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.6718,7.143,False
1,2012-05-11,73.77,3.688,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.7256632,7.143,False
1,2012-05-18,70.33,3.63,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.742674,7.143,False
1,2012-05-25,77.22,3.561,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.744944,7.143,False
1,2012-06-01,77.95,3.501,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.7472139,7.143,False
1,2012-06-08,78.3,3.452,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.7494839,7.143,False
1,2012-06-15,79.35,3.393,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.7626421,7.143,False
1,2012-06-22,78.39,3.346,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.8030211,7.143,False
1,2012-06-29,84.88,3.286,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.8434,7.143,False
1,2012-07-06,81.57,3.227,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.8837789,6.908,False
1,2012-07-13,77.12,3.256,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.9241579,6.908,False
1,2012-07-20,80.42,3.311,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.9327267,6.908,False
1,2012-07-27,82.66,3.407,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.9412954,6.908,False
1,2012-08-03,86.11,3.417,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.9498642,6.908,False
1,2012-08-10,85.05,3.494,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,221.9584329,6.908,False
1,2012-08-17,84.85,3.571,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.0384109,6.908,False
1,2012-08-24,77.66,3.62,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.1719457,6.908,False
1,2012-08-31,80.49,3.638,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.3054805,6.908,False
1,2012-09-07,83.96,3.73,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.4390153,6.908,True
1,2012-09-14,74.97,3.717,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.5820193,6.908,False
1,2012-09-21,69.87,3.721,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.7818386,6.908,False
1,2012-09-28,76.08,3.666,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,222.9816579,6.908,False
1,2012-10-05,68.55,3.617,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.1814772,6.573,False
1,2012-10-12,62.99,3.601,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.3812965,6.573,False
1,2012-10-19,67.97,3.594,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.4257233,6.573,False
1,2012-10-26,69.16,3.506,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.4442513,6.573,False
1,2012-11-02,55.32,3.386,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.4627793,6.573,False
1,2012-11-09,61.24,3.314,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.4813073,6.573,False
1,2012-11-16,52.92,3.252,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.5129105,6.573,False
1,2012-11-23,56.23,3.211,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.5619474,6.573,True
1,2012-11-30,52.34,3.207,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.6109842,6.573,False
1,2012-12-07,64.12,3.198,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.6600211,6.573,False
1,2012-12-14,48.89,3.168,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.7192767,6.573,False
1,2012-12-21,56.02,3.098,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.8398455,6.573,False
1,2012-12-28,44.79,3.108,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,223.9604143,6.573,True
1,2013-01-04,41.73,3.161,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.080983,6.525,False
1,2013-01-11,50.32,3.243,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.2015518,6.525,False
1,2013-01-18,42.92,3.237,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.2358132,6.525,False
1,2013-01-25,53.37,3.227,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.2355518,6.525,False
1,2013-02-01,56.46,3.244,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.2352903,6.525,False
1,2013-02-08,56.67,3.417,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.2350289,6.525,True
1,2013-02-15,49.66,3.475,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.2760526,6.525,False
1,2013-02-22,50.25,3.597,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.4202895,6.525,False
1,2013-03-01,48.01,3.711,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.5645263,6.525,False
1,2013-03-08,50.81,3.658,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.7087632,6.525,False
1,2013-03-15,55.33,3.622,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.8356808,6.525,False
1,2013-03-22,63.42,3.611,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,224.9193005,6.525,False
1,2013-03-29,51.0,3.606,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,225.0029202,6.525,False
1,2013-04-05,58.59,3.583,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,225.0865399,6.314,False
1,2013-04-12,62.72,3.529,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,225.1701596,6.314,False
1,2013-04-19,67.1,3.451,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,225.1701596,6.314,False
1,2013-04-26,59.23,3.417,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,225.1701596,6.314,False
1,2013-05-03,66.66,3.386,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-05-10,63.9,3.392,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-05-17,69.53,3.454,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-05-24,77.19,3.494,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-05-31,78.02,3.466,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-06-07,76.44,3.439,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-06-14,79.86,3.431,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-06-21,81.35,3.479,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-06-28,83.94,3.495,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-07-05,79.85,3.422,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-07-12,83.12,3.4,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-07-19,79.26,3.556,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
1,2013-07-26,81.54,3.62,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,182.7640032,7.806,False
2,2010-02-05,40.19,2.572,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.7526053,8.324,False
2,2010-02-12,38.49,2.548,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.8979935,8.324,True
2,2010-02-19,39.69,2.514,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.9451605,8.324,False
2,2010-02-26,46.1,2.561,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.9759573,8.324,False
2,2010-03-05,47.17,2.625,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.0067542,8.324,False
2,2010-03-12,57.56,2.667,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.037551,8.324,False
2,2010-03-19,54.52,2.72,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.8733316,8.324,False
2,2010-03-26,51.26,2.732,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.6766095,8.324,False
2,2010-04-02,63.27,2.719,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.4798874,8.2,False
2,2010-04-09,65.41,2.77,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.2831653,8.2,False
2,2010-04-16,68.07,2.808,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.1495463,8.2,False
2,2010-04-23,65.11,2.795,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.1000648,8.2,False
2,2010-04-30,66.98,2.78,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.0505833,8.2,False
2,2010-05-07,71.28,2.835,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.0011018,8.2,False
2,2010-05-14,73.31,2.854,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,209.9984585,8.2,False
2,2010-05-21,74.83,2.826,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.2768443,8.2,False
2,2010-05-28,81.13,2.759,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.5552301,8.2,False
2,2010-06-04,81.81,2.705,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,210.833616,8.2,False
2,2010-06-11,83.4,2.668,8.467867433842262,5.944661157993283,3.63705970538414,7.071085129594491,7.912170434845891,211.1120018,8.2,False
